equation_id,frames,coverage,invalid_lengths,resync_distance,tail,score,survives_train,confidence,reason
eq02423,562,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00722,586,0.9997,30,30,19,98.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00758,586,0.9997,30,30,19,98.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01010,577,0.9997,30,30,20,98.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01046,577,0.9997,30,30,20,98.422,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00540,284,1.0,31,31,0,98.388,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00576,284,1.0,31,31,0,98.388,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01043,284,1.0,31,31,0,98.388,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01079,284,1.0,31,31,0,98.388,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01762,284,1.0,31,31,0,98.388,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01798,284,1.0,31,31,0,98.388,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01015,551,0.9999,31,31,7,98.382,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01020,551,0.9999,31,31,7,98.382,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01051,551,0.9999,31,31,7,98.382,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01056,551,0.9999,31,31,7,98.382,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00290,586,0.9997,31,31,19,98.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00326,586,0.9997,31,31,19,98.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00506,577,0.9997,31,31,20,98.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00542,577,0.9997,31,31,20,98.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00075,599,0.9999,32,32,6,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00082,599,0.9999,32,32,6,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00111,599,0.9999,32,32,6,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00118,599,0.9999,32,32,6,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00241,286,0.9999,32,32,5,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00248,286,0.9999,32,32,5,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00277,286,0.9999,32,32,5,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00284,286,0.9999,32,32,5,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01231,564,0.9999,32,32,8,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01236,564,0.9999,32,32,8,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01267,564,0.9999,32,32,8,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01272,564,0.9999,32,32,8,98.33,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01370,586,0.9997,32,32,22,98.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01406,586,0.9997,32,32,22,98.318,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02471,311,0.9996,32,32,27,98.312,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00005,566,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00013,566,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00041,566,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00049,566,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00077,565,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00084,565,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00113,565,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00120,565,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00219,601,0.9999,33,33,7,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00221,563,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00226,601,0.9999,33,33,7,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00228,563,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00255,601,0.9999,33,33,7,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00257,563,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00262,601,0.9999,33,33,7,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00264,563,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00291,579,0.9999,33,33,6,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00327,579,0.9999,33,33,6,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00651,591,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00687,591,0.9999,33,33,8,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01375,555,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01380,555,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01411,555,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01416,555,0.9999,33,33,9,98.278,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01226,586,0.9997,33,33,21,98.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01262,586,0.9997,33,33,21,98.266,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01463,311,0.9996,33,33,27,98.26,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01499,311,0.9996,33,33,27,98.26,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01246,301,1.0,34,34,2,98.232,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01282,301,1.0,34,34,2,98.232,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02038,301,1.0,34,34,2,98.232,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02074,301,1.0,34,34,2,98.232,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00507,581,0.9999,34,34,7,98.226,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00543,581,0.9999,34,34,7,98.226,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00650,586,0.9997,34,34,21,98.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00686,586,0.9997,34,34,21,98.214,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02482,295,0.9995,34,34,38,98.202,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01747,280,0.9999,35,35,4,98.174,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01783,280,0.9999,35,35,4,98.174,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01475,295,0.9995,35,35,38,98.15,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01511,295,0.9995,35,35,38,98.15,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02455,553,1.0,36,36,2,98.128,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02458,553,1.0,36,36,2,98.128,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02491,553,1.0,36,36,2,98.128,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02494,553,1.0,36,36,2,98.128,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00526,303,0.9999,36,36,8,98.122,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00532,303,0.9999,36,36,8,98.122,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00562,303,0.9999,36,36,8,98.122,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00568,303,0.9999,36,36,8,98.122,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00217,620,0.9997,36,36,25,98.11,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00253,620,0.9997,36,36,25,98.11,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00756,295,0.9995,36,36,38,98.098,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00792,295,0.9995,36,36,38,98.098,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02481,270,0.9995,36,36,39,98.098,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00238,303,0.9999,37,37,8,98.07,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00245,303,0.9999,37,37,8,98.07,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00274,303,0.9999,37,37,8,98.07,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00281,303,0.9999,37,37,8,98.07,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02395,280,0.9999,37,37,7,98.07,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02431,280,0.9999,37,37,7,98.07,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01474,270,0.9995,37,37,39,98.046,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01510,270,0.9995,37,37,39,98.046,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01763,291,0.9995,37,37,39,98.046,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01799,291,0.9995,37,37,39,98.046,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00001,605,0.9999,38,38,8,98.018,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
